order_id,customer_id,product,category,price,quantity,discount_percent,total_amount,city,region,store,sales_channel,size,payment_method,order_date,rating
90490,,Shorts,Apparel,2421.0,1.0,12.0,2130.48,Unknown,West,Puma Store B,Online,XL,Card,2023-09-26,2.0
90491,3400,Running Shoes,Footwear,6213.0,2.0,17.0,10313.58,Unknown,West,Puma Store C,Online,S,UPI,2023-06-13,4.0
90493,2997,Shorts,Apparel,3192.0,3.0,21.0,7565.04,Unknown,North,Unknown,Store,XL,Cash,2023-09-10,2.0
90494,4501,Jacket,Apparel,4690.0,4.0,30.0,13132.0,Bangalore,West,Puma Store B,Store,M,Unknown,2023-12-04,1.0
90495,,Shorts,Apparel,3184.0,2.0,16.0,5349.12,Unknown,North,Puma Store A,Store,M,UPI,2023-02-23,2.0
90496,3321,Sneakers,Unknown,3054.0,2.0,15.0,5191.8,Pune,North,Unknown,Store,XL,Card,2023-04-30,4.0
90497,2938,T-shirt,Apparel,1912.0,2.0,19.0,3097.44,Delhi,South,Puma Store C,Online,L,Cash,2023-05-22,4.0
90498,3989,T-shirt,Apparel,3739.0,3.0,21.0,8861.43,Bangalore,South,Puma Store B,Store,XL,Card,2023-09-07,1.0
90499,4634,Sneakers,Footwear,3085.0,1.0,2.0,3023.3,Bangalore,South,Puma Store B,Store,Unknown,UPI,2023-04-29,3.0
90501,4283,Jacket,Apparel,3544.0,4.0,1.0,14034.24,Hyderabad,North,Unknown,Store,L,Unknown,2023-10-16,3.0
90502,1012,Jacket,Apparel,3557.0,3.0,8.0,9817.32,Hyderabad,North,Puma Store A,Online,S,Card,2023-07-05,2.0
90503,1886,Sneakers,Footwear,11033.0,4.0,9.0,40160.12,Bangalore,West,Puma Store A,Online,XL,UPI,2023-07-01,4.0
,2136,T-shirt,Apparel,2854.0,1.0,17.0,2368.82,Bangalore,South,Puma Store B,Store,M,UPI,2023-07-03,3.0
90507,3454,Cap,Accessories,1807.0,3.0,13.0,4716.27,Hyderabad,Unknown,Unknown,Online,S,Cash,2023-12-13,2.0
90510,2468,Shorts,Apparel,1625.0,2.0,19.0,2632.5,Bangalore,North,Puma Store B,Online,L,UPI,,5.0
90511,3419,Sneakers,Footwear,10475.0,4.0,15.0,34777.0,Delhi,West,Unknown,Store,M,Unknown,2023-10-23,2.0
90512,1233,Unknown,Apparel,4570.0,2.0,22.0,7129.2,Unknown,West,Puma Store C,Online,L,Card,2023-03-06,5.0
90513,3402,Shorts,Apparel,4694.0,3.0,7.0,13096.259999999998,Mumbai,North,Puma Store A,Store,M,UPI,2023-01-10,4.0
90515,1958,Cap,Accessories,877.0,4.0,3.0,3402.76,Bangalore,South,Unknown,Online,S,Card,,5.0
90516,2980,Jacket,Apparel,3892.0,1.0,30.0,2724.4,Bangalore,Unknown,Puma Store B,Online,S,Card,2023-05-13,3.0
90518,3998,Unknown,Footwear,9554.0,2.0,15.0,15859.64,Bangalore,West,Puma Store A,Store,XL,Cash,2023-05-01,3.0
90519,,T-shirt,Apparel,4741.0,1.0,15.0,3650.57,Hyderabad,North,Puma Store A,Store,M,Cash,,2.0
90520,2314,Cap,Accessories,319.0,2.0,13.0,555.06,Hyderabad,Unknown,Puma Store A,Store,XL,Unknown,2023-12-12,3.0
90521,,Unknown,Apparel,1865.0,2.0,20.0,2984.0,Unknown,North,Puma Store B,Online,S,UPI,2023-07-22,3.0
90523,3702,T-shirt,Apparel,4600.0,4.0,4.0,17664.0,Mumbai,South,Puma Store B,Online,S,UPI,2023-12-20,1.0
90524,,Sneakers,Footwear,4623.0,4.0,22.0,14423.76,Bangalore,South,Puma Store A,Store,XL,Cash,2023-05-27,2.0
90525,3383,Sneakers,Footwear,7589.0,3.0,11.0,20262.63,Hyderabad,North,Puma Store C,Store,L,Card,2023-07-13,3.0
90526,3290,Unknown,Footwear,11880.0,4.0,4.0,45619.2,Bangalore,North,Puma Store C,Unknown,XL,Cash,2023-03-26,4.0
,,Shorts,Apparel,1370.0,3.0,3.0,3986.7,Pune,South,Puma Store B,Store,S,Cash,2023-03-12,2.0
90530,3144,T-shirt,Apparel,1791.0,2.0,22.0,2793.96,Pune,South,Puma Store A,Online,L,Cash,,3.0
90531,3937,Cap,Unknown,1321.0,1.0,28.0,951.12,Delhi,North,Puma Store B,Unknown,XL,Card,2023-07-03,2.0
90532,4505,T-shirt,Apparel,2694.0,4.0,25.0,8082.0,Mumbai,North,Puma Store B,Online,Unknown,UPI,2023-11-26,3.0
90534,,Cap,Accessories,1531.0,3.0,4.0,4409.28,Bangalore,West,Puma Store C,Store,Unknown,Cash,2023-08-11,3.0
,4143,Sneakers,Footwear,6806.0,4.0,17.0,22595.92,Bangalore,North,Unknown,Online,Unknown,Card,2023-03-24,3.0
90539,4797,Jacket,Apparel,4396.0,1.0,18.0,3604.72,Delhi,South,Puma Store A,Store,L,Card,,1.0
,2926,Shorts,Unknown,1256.0,1.0,25.0,942.0,Delhi,South,Puma Store B,Online,L,Unknown,2023-03-07,1.0
90541,2109,Running Shoes,Footwear,8534.0,3.0,1.0,25345.98,Hyderabad,South,Puma Store B,Store,S,Unknown,2023-07-12,4.0
90542,2954,Jacket,Apparel,4964.0,3.0,11.0,13253.88,Unknown,South,Puma Store C,Online,L,UPI,2023-03-12,5.0
90546,3557,Cap,Accessories,898.0,1.0,19.0,727.38,Hyderabad,South,Puma Store B,Store,M,Unknown,2023-02-21,1.0
90548,3986,Sneakers,Unknown,8361.0,3.0,6.0,23578.02,Pune,West,Puma Store A,Online,L,Cash,2023-01-23,2.0
90549,4114,Jacket,Apparel,1421.0,3.0,16.0,3580.92,Unknown,South,Puma Store A,Online,M,Card,2023-07-21,5.0
90550,1834,Jacket,Apparel,3761.0,1.0,12.0,3309.68,Bangalore,South,Puma Store C,Online,XL,Cash,2023-09-28,3.0
90551,2515,Cap,Unknown,1203.0,2.0,21.0,1900.74,Mumbai,North,Puma Store C,Store,XL,Cash,2023-03-23,4.0
90552,4355,Shorts,Apparel,2955.0,4.0,15.0,8746.8,Bangalore,North,Puma Store C,Unknown,L,UPI,2023-07-02,5.0
90553,3763,T-shirt,Apparel,1044.0,2.0,18.0,1712.16,Unknown,West,Puma Store A,Unknown,M,UPI,2023-12-29,4.0
,1427,Jacket,Unknown,1523.0,1.0,3.0,1477.31,Delhi,North,Puma Store B,Online,XL,UPI,2023-09-05,2.0
90556,2442,Shorts,Apparel,1567.0,3.0,16.0,3948.84,Mumbai,South,Unknown,Online,S,Card,2023-11-08,3.0
90557,4324,T-shirt,Apparel,1832.0,2.0,15.0,3444.16,Bangalore,West,Puma Store B,Store,XL,Unknown,2023-07-14,1.0
90558,4890,Cap,Accessories,1816.0,1.0,10.0,1634.4,Delhi,West,Unknown,Online,S,UPI,2023-12-27,3.0
,3372,Unknown,Footwear,6250.0,3.0,15.0,15937.5,Bangalore,West,Puma Store C,Store,M,Card,2023-10-27,4.0
90562,3399,Sneakers,Footwear,10661.0,2.0,30.0,14925.4,Hyderabad,West,Puma Store C,Store,S,Card,2023-09-16,3.0
90564,2564,Cap,Accessories,1857.0,1.0,8.0,1708.44,Bangalore,South,Puma Store B,Online,L,UPI,2023-04-15,5.0
90565,2945,Shorts,Apparel,1769.0,4.0,13.0,6156.12,Mumbai,North,Puma Store C,Store,S,Card,2023-06-07,2.0
90567,1064,Cap,Accessories,808.0,1.0,14.0,694.88,Unknown,North,Puma Store A,Store,M,UPI,2023-02-07,3.0
,2421,Cap,Accessories,1056.0,3.0,8.0,2914.56,Delhi,North,Puma Store B,Unknown,XL,Card,2023-02-10,4.0
,3572,T-shirt,Apparel,1029.0,3.0,13.0,2685.69,Mumbai,West,Puma Store B,Store,XL,Cash,2023-04-24,4.0
90571,,Cap,Accessories,550.0,4.0,9.0,2002.0,Mumbai,West,Puma Store C,Online,Unknown,Cash,2023-01-31,2.0
90572,3381,Jacket,Apparel,2844.0,4.0,7.0,10579.679999999998,Bangalore,South,Puma Store C,Online,S,UPI,2023-05-26,1.0
90573,2692,Unknown,Footwear,10099.0,3.0,26.0,22419.78,Hyderabad,North,Puma Store A,Unknown,L,Card,,3.0
90574,3733,Sneakers,Footwear,6444.0,1.0,15.0,5477.4,Unknown,South,Puma Store B,Store,XL,Card,2023-03-02,5.0
90575,2031,Running Shoes,Footwear,8560.0,3.0,17.0,21314.4,Pune,North,Puma Store C,Store,S,Cash,2023-10-22,5.0
90576,2299,T-shirt,Apparel,3864.0,3.0,4.0,11128.32,Mumbai,North,Puma Store B,Online,S,Card,2023-06-20,2.0
90577,1060,Cap,Accessories,1281.0,1.0,9.0,1165.71,Mumbai,West,Puma Store C,Store,S,Cash,,4.0
90578,3980,Unknown,Apparel,3139.0,4.0,27.0,9165.88,Mumbai,South,Puma Store B,Online,M,UPI,2023-03-20,3.0
90579,2124,Running Shoes,Footwear,3889.0,3.0,15.0,9916.95,Bangalore,South,Puma Store C,Online,XL,Card,2023-08-04,5.0
90580,1064,Unknown,Footwear,8621.0,3.0,6.0,24311.22,Mumbai,West,Puma Store B,Store,M,Cash,2023-08-23,1.0
90583,,Jacket,Unknown,2162.0,4.0,25.0,6486.0,Hyderabad,North,Puma Store B,Store,L,Cash,2023-04-11,5.0
90585,1160,Cap,Accessories,1535.0,4.0,2.0,6017.2,Hyderabad,West,Puma Store A,Store,XL,UPI,2023-01-01,3.0
90588,2451,Unknown,Apparel,1495.0,3.0,2.0,4395.3,Mumbai,North,Puma Store C,Online,Unknown,Cash,2023-11-10,5.0
90591,1080,T-shirt,Apparel,4119.0,3.0,20.0,9885.6,Hyderabad,West,Puma Store A,Online,XL,Unknown,2023-06-09,5.0
,4718,Cap,Accessories,1095.0,4.0,13.0,3810.6,Pune,South,Puma Store B,Store,L,Card,2023-10-17,3.0
90593,2859,T-shirt,Apparel,3023.0,4.0,1.0,11971.08,Mumbai,North,Puma Store A,Store,M,Cash,2023-12-30,4.0
90594,4659,Jacket,Unknown,1128.0,1.0,5.0,1071.6,Unknown,North,Puma Store A,Store,L,UPI,2023-03-17,3.0
,3374,Jacket,Apparel,3358.0,1.0,20.0,2686.4,Mumbai,North,Puma Store C,Store,Unknown,UPI,2023-03-16,2.0
90597,1031,Shorts,Apparel,2362.0,4.0,20.0,7558.400000000001,Delhi,South,Puma Store B,Online,L,Cash,2023-11-11,2.0
90600,1070,Unknown,Apparel,3057.0,1.0,22.0,2384.46,Pune,Unknown,Puma Store A,Store,S,Card,,1.0
90601,2542,T-shirt,Unknown,2062.0,4.0,15.0,7010.8,Delhi,West,Puma Store B,Online,L,Unknown,2023-03-18,3.0
90603,3389,T-shirt,Apparel,3047.0,4.0,3.0,11822.36,Delhi,North,Unknown,Unknown,S,Card,2023-04-08,4.0
90604,3605,Shorts,Apparel,3096.0,2.0,16.0,5201.28,Mumbai,West,Puma Store A,Unknown,M,Unknown,2023-09-22,3.0
90606,3313,Cap,Accessories,1617.0,4.0,3.0,6273.96,Delhi,West,Puma Store C,Online,L,Card,2023-07-22,4.0
90607,2540,Running Shoes,Footwear,6110.0,2.0,17.0,10142.6,Bangalore,Unknown,Puma Store A,Store,Unknown,Card,2023-06-14,5.0
90608,4716,T-shirt,Apparel,3426.0,2.0,13.0,5961.24,Mumbai,West,Puma Store B,Unknown,XL,Card,2023-06-19,2.0
90609,2757,Shorts,Apparel,2108.0,2.0,13.0,3667.92,Mumbai,North,Puma Store A,Online,M,Cash,2023-12-26,1.0
90610,4943,Running Shoes,Footwear,3697.0,2.0,15.0,5471.56,Hyderabad,West,Puma Store C,Online,L,UPI,2023-05-06,2.0
90612,1092,T-shirt,Apparel,4017.0,4.0,0.0,16068.0,Pune,North,Puma Store B,Store,M,Card,,1.0
90613,2121,Shorts,Apparel,1330.0,1.0,5.0,1263.5,Mumbai,North,Puma Store B,Store,XL,Cash,2023-09-06,5.0
90615,1371,Sneakers,Unknown,11936.0,4.0,25.0,35808.0,Unknown,South,Puma Store C,Unknown,XL,Card,,4.0
90616,3794,Running Shoes,Footwear,8790.0,2.0,22.0,13712.4,Unknown,South,Puma Store B,Store,XL,Card,2023-07-23,1.0
90618,4423,Running Shoes,Footwear,5491.0,4.0,21.0,17351.56,Unknown,West,Puma Store B,Store,XL,Card,2023-12-20,4.0
90619,2282,Jacket,Apparel,4980.0,1.0,20.0,3984.0,Delhi,South,Puma Store B,Store,S,Unknown,2023-02-10,2.0
,3515,T-shirt,Apparel,808.0,4.0,30.0,2262.4,Pune,South,Puma Store A,Online,L,Card,2023-06-15,4.0
90621,2297,T-shirt,Apparel,1992.0,2.0,11.0,3545.76,Mumbai,West,Unknown,Store,S,Card,2023-02-09,1.0
90622,2198,Jacket,Apparel,1391.0,2.0,2.0,2726.36,Hyderabad,North,Puma Store A,Online,M,Card,2023-05-04,4.0
90623,4723,T-shirt,Apparel,3008.0,2.0,2.0,5895.68,Mumbai,North,Unknown,Store,M,Cash,2023-03-17,3.0
90624,4717,Cap,Unknown,1704.0,3.0,26.0,3782.88,Bangalore,West,Puma Store B,Online,S,Unknown,,4.0
90626,2310,Running Shoes,Footwear,9893.0,3.0,2.0,29085.42,Delhi,Unknown,Puma Store B,Online,S,Unknown,2023-10-28,5.0
90627,3878,Cap,Accessories,863.0,2.0,23.0,1329.02,Delhi,West,Puma Store B,Store,L,Cash,2023-04-11,5.0
90628,4623,Cap,Accessories,704.0,2.0,6.0,1323.52,Delhi,West,Unknown,Unknown,XL,Card,2023-08-20,1.0
90629,4145,Jacket,Apparel,4583.0,3.0,9.0,12511.59,Hyderabad,North,Puma Store C,Store,M,UPI,2023-01-19,2.0
90630,4719,Unknown,Footwear,7166.0,1.0,13.0,6234.42,Mumbai,North,Puma Store C,Store,Unknown,Cash,2023-05-13,4.0
90631,1877,Sneakers,Footwear,5737.0,2.0,15.0,9752.9,Mumbai,South,Puma Store C,Store,S,UPI,2023-01-11,3.0
90632,2348,Cap,Accessories,1479.0,3.0,12.0,3904.56,Hyderabad,North,Puma Store A,Online,M,Cash,2023-04-18,1.0
90633,1180,Jacket,Apparel,3427.0,4.0,30.0,9595.6,Delhi,South,Puma Store A,Online,S,Cash,2023-09-05,4.0
90634,3424,Shorts,Apparel,3393.0,2.0,7.0,6310.98,Delhi,North,Puma Store C,Store,S,UPI,2023-05-18,1.0
90635,3907,Cap,Unknown,1066.0,1.0,12.0,938.08,Unknown,South,Unknown,Online,L,Card,,1.0
90639,2272,Jacket,Apparel,2636.0,3.0,7.0,7354.44,Pune,West,Puma Store C,Online,L,Card,2023-01-31,3.0
90641,4740,Cap,Accessories,1932.0,2.0,2.0,3786.72,Mumbai,Unknown,Puma Store A,Store,L,UPI,2023-03-19,2.0
90642,1324,Unknown,Accessories,359.0,3.0,18.0,883.1400000000001,Bangalore,West,Puma Store C,Unknown,S,UPI,2023-03-05,3.0
90643,,Sneakers,Footwear,4038.0,2.0,5.0,7672.2,Mumbai,West,Unknown,Store,M,Cash,2023-05-26,2.0
90644,1360,Running Shoes,Footwear,8544.0,1.0,0.0,8544.0,Bangalore,North,Unknown,Store,L,Unknown,2023-07-31,3.0
90645,1442,Cap,Accessories,1850.0,1.0,29.0,1313.5,Mumbai,North,Puma Store C,Online,XL,Cash,2023-12-25,1.0
90647,2828,Jacket,Apparel,3541.0,1.0,5.0,3363.95,Unknown,West,Puma Store B,Store,S,UPI,2023-09-13,2.0
90648,2061,Jacket,Apparel,995.0,1.0,13.0,865.65,Mumbai,Unknown,Puma Store B,Unknown,S,Unknown,2023-03-08,1.0
,3683,Cap,Accessories,623.0,1.0,8.0,573.16,Pune,Unknown,Puma Store C,Online,Unknown,Card,2023-05-03,4.0
90650,4570,Jacket,Apparel,1909.0,4.0,15.0,7483.28,Hyderabad,South,Puma Store C,Online,XL,Unknown,2023-09-12,3.0
90651,3091,Sneakers,Footwear,10621.0,4.0,0.0,42484.0,Delhi,West,Puma Store B,Online,XL,Card,,3.0
90652,2880,Jacket,Apparel,4762.0,3.0,27.0,10428.78,Mumbai,South,Puma Store C,Store,M,Unknown,,4.0
90653,4742,Shorts,Apparel,3759.0,3.0,20.0,9021.6,Bangalore,West,Puma Store B,Store,M,UPI,2023-03-19,4.0
90654,2940,Unknown,Footwear,3307.0,1.0,28.0,2381.04,Delhi,West,Puma Store C,Online,XL,Cash,2023-07-15,1.0
,3372,Sneakers,Footwear,7303.0,1.0,4.0,7010.88,Delhi,North,Puma Store B,Online,S,Card,2023-03-17,3.0
90656,2604,Running Shoes,Footwear,6366.0,1.0,27.0,4647.18,Pune,North,Puma Store B,Online,L,Cash,2023-11-08,4.0
,3119,Running Shoes,Footwear,3913.0,1.0,26.0,2895.62,Hyderabad,West,Puma Store C,Store,M,UPI,2023-12-10,2.0
90659,1354,Jacket,Apparel,1048.0,1.0,4.0,1006.08,Unknown,North,Puma Store B,Online,Unknown,UPI,2023-09-17,2.0
90660,3021,T-shirt,Unknown,1747.0,3.0,22.0,4087.98,Delhi,South,Puma Store C,Store,M,UPI,2023-12-23,2.0
90661,1553,T-shirt,Apparel,2401.0,1.0,25.0,1800.75,Hyderabad,West,Puma Store A,Store,M,UPI,2023-05-09,4.0
90662,,Sneakers,Footwear,3690.0,1.0,13.0,3210.3,Hyderabad,North,Puma Store C,Unknown,Unknown,Cash,,5.0
90663,3792,T-shirt,Unknown,2457.0,2.0,24.0,3734.64,Hyderabad,West,Puma Store C,Store,M,Unknown,2023-11-21,3.0
,3660,Cap,Accessories,964.0,1.0,20.0,771.2,Mumbai,South,Puma Store A,Online,Unknown,UPI,2023-08-23,1.0
,3722,Cap,Accessories,1729.0,1.0,29.0,1227.59,Bangalore,South,Puma Store C,Online,S,Cash,2023-08-28,5.0
90673,3985,Shorts,Apparel,2145.0,2.0,15.0,4118.4,Bangalore,North,Puma Store C,Unknown,M,Card,2023-12-03,5.0
90674,3209,Sneakers,Footwear,9843.0,3.0,3.0,28643.13,Unknown,West,Puma Store A,Store,L,Card,2023-05-12,1.0
90675,2115,Running Shoes,Footwear,3596.0,1.0,11.0,3200.44,Mumbai,Unknown,Unknown,Store,M,UPI,2023-02-26,3.0
90676,3999,Shorts,Apparel,3825.0,2.0,22.0,5967.0,Mumbai,North,Puma Store C,Online,M,Cash,2023-05-27,5.0
90677,4394,Unknown,Footwear,8303.0,3.0,1.0,24659.91,Delhi,North,Puma Store C,Online,L,Cash,,3.0
90678,2190,Sneakers,Footwear,3244.0,1.0,24.0,2465.44,Mumbai,South,Puma Store C,Store,L,UPI,2023-10-18,2.0
90679,3470,Sneakers,Footwear,3876.0,4.0,19.0,12558.240000000002,Mumbai,North,Unknown,Store,M,Unknown,2023-06-29,5.0
90680,4269,Cap,Accessories,1954.0,3.0,15.0,5686.139999999999,Unknown,West,Puma Store C,Online,XL,Card,2023-07-30,3.0
90681,2263,Shorts,Apparel,4116.0,2.0,6.0,7738.08,Hyderabad,North,Puma Store C,Unknown,S,Card,2023-11-24,3.0
90682,1381,Running Shoes,Footwear,10493.0,3.0,11.0,28016.31,Mumbai,North,Puma Store C,Store,S,UPI,2023-12-23,3.0
90683,1480,Shorts,Apparel,836.0,3.0,28.0,1805.76,Pune,North,Puma Store B,Store,XL,Cash,2023-04-15,3.0
90685,4362,Jacket,Unknown,1831.0,1.0,16.0,1538.04,Mumbai,South,Puma Store B,Online,Unknown,Card,,5.0
90686,1824,Running Shoes,Footwear,3753.0,2.0,21.0,5929.740000000001,Delhi,South,Puma Store C,Store,XL,UPI,,2.0
90687,3703,Cap,Accessories,964.0,4.0,3.0,3740.32,Bangalore,South,Puma Store B,Store,Unknown,UPI,2023-03-11,2.0
90688,3961,Cap,Accessories,1011.0,4.0,3.0,3922.68,Hyderabad,West,Puma Store A,Online,L,Cash,2023-11-13,3.0
90689,1524,Running Shoes,Footwear,3812.0,1.0,14.0,3278.32,Bangalore,North,Unknown,Online,L,Card,2023-07-26,3.0
90690,1855,T-shirt,Apparel,1100.0,4.0,12.0,3872.0,Mumbai,West,Puma Store B,Online,S,Cash,2023-01-06,3.0
,3185,Running Shoes,Footwear,3247.0,2.0,22.0,5065.320000000001,Delhi,West,Puma Store A,Online,S,UPI,2023-12-24,1.0
90693,3171,Shorts,Apparel,2186.0,4.0,15.0,6383.12,Bangalore,South,Puma Store B,Store,M,UPI,2023-11-11,3.0
90694,2326,T-shirt,Apparel,2417.0,4.0,26.0,7154.32,Hyderabad,South,Puma Store C,Online,M,Unknown,2023-02-03,3.0
,2131,Unknown,Accessories,650.0,3.0,8.0,1794.0,Bangalore,North,Puma Store C,Store,S,UPI,2023-07-16,3.0
90696,2466,Jacket,Apparel,4781.0,2.0,15.0,9083.9,Pune,North,Unknown,Online,L,Card,2023-09-03,1.0
90697,4895,Sneakers,Footwear,6311.0,3.0,10.0,17039.7,Hyderabad,South,Puma Store C,Online,S,UPI,,3.0
,1413,Unknown,Footwear,11364.0,1.0,3.0,11023.08,Delhi,South,Puma Store C,Online,M,Cash,2023-12-14,5.0
90699,2388,Cap,Accessories,1283.0,4.0,20.0,4105.6,Pune,West,Puma Store A,Online,L,UPI,2023-03-09,3.0
90700,4554,Sneakers,Footwear,5840.0,3.0,29.0,12439.2,Delhi,South,Puma Store A,Store,M,Cash,2023-03-01,3.0
,,Shorts,Apparel,2767.0,2.0,1.0,5478.66,Delhi,North,Unknown,Online,XL,Cash,2023-09-30,5.0
,4123,Cap,Accessories,1797.0,1.0,21.0,1419.63,Delhi,North,Puma Store B,Online,S,Cash,2023-05-30,3.0
90704,3600,Sneakers,Footwear,9505.0,4.0,0.0,38020.0,Hyderabad,South,Puma Store C,Online,M,Card,2023-06-28,5.0
90706,3396,Jacket,Apparel,4050.0,2.0,15.0,6885.0,Mumbai,South,Puma Store B,Online,Unknown,UPI,2023-03-12,3.0
90709,3116,T-shirt,Apparel,1190.0,1.0,4.0,1142.4,Hyderabad,West,Puma Store C,Online,Unknown,Card,2023-10-23,3.0
90710,4263,Cap,Accessories,1876.0,1.0,27.0,1369.48,Pune,West,Puma Store C,Store,S,UPI,2023-10-24,3.0
90712,1048,Jacket,Apparel,3504.0,4.0,30.0,9811.2,Mumbai,Unknown,Puma Store A,Unknown,S,UPI,2023-02-22,4.0
90713,,Shorts,Apparel,3813.0,2.0,10.0,6863.400000000001,Mumbai,North,Puma Store B,Online,S,UPI,2023-01-05,2.0
90716,3173,Jacket,Unknown,4952.0,3.0,20.0,11884.8,Hyderabad,West,Unknown,Store,XL,Cash,2023-02-19,3.0
90717,2816,T-shirt,Apparel,1554.0,2.0,16.0,2610.72,Hyderabad,West,Unknown,Store,Unknown,Cash,,1.0
90718,3928,Jacket,Apparel,2340.0,2.0,3.0,4539.599999999999,Bangalore,West,Puma Store A,Online,L,UPI,2023-05-06,4.0
90720,3527,Unknown,Unknown,1994.0,3.0,11.0,5323.9800000000005,Delhi,North,Puma Store A,Store,L,Cash,2023-09-19,1.0
90722,4245,Jacket,Apparel,3900.0,4.0,1.0,15444.0,Pune,North,Puma Store B,Unknown,M,Card,2023-08-22,1.0
90723,4871,T-shirt,Apparel,3004.0,4.0,25.0,9012.0,Unknown,South,Puma Store A,Store,Unknown,UPI,2023-02-15,5.0
90724,4101,Running Shoes,Footwear,5299.0,2.0,18.0,8690.36,Mumbai,South,Puma Store C,Store,L,Card,2023-04-09,1.0
90725,4713,Running Shoes,Footwear,10012.0,1.0,4.0,9611.52,Pune,South,Puma Store C,Store,XL,Card,2023-06-14,4.0
90726,,Running Shoes,Footwear,11379.0,3.0,26.0,25261.38,Unknown,South,Puma Store A,Store,S,Card,2023-01-05,2.0
90727,1211,T-shirt,Apparel,4497.0,3.0,26.0,9983.34,Mumbai,North,Puma Store C,Store,M,Card,2023-02-16,2.0
,4227,Shorts,Apparel,1700.0,4.0,22.0,5304.0,Pune,South,Puma Store C,Online,L,UPI,2023-11-29,1.0
90729,,Sneakers,Footwear,8765.0,4.0,30.0,24542.0,Mumbai,West,Puma Store C,Online,XL,Unknown,2023-01-21,1.0
90730,1406,Shorts,Apparel,1783.0,2.0,15.0,3031.1,Bangalore,North,Puma Store C,Unknown,XL,UPI,2023-08-10,2.0
90731,3409,Jacket,Apparel,3111.0,2.0,10.0,5599.8,Pune,South,Puma Store B,Store,M,Unknown,2023-10-20,4.0
90732,1325,Cap,Accessories,1398.0,3.0,9.0,3816.54,Mumbai,West,Puma Store C,Store,Unknown,UPI,2023-09-23,2.0
90733,3689,Cap,Accessories,428.0,3.0,5.0,1219.8,Pune,South,Unknown,Store,L,UPI,2023-04-18,5.0
90735,2117,Jacket,Apparel,4125.0,1.0,13.0,3588.75,Mumbai,North,Puma Store C,Store,XL,UPI,2023-01-08,3.0
90736,3120,Cap,Unknown,1531.0,4.0,1.0,6062.76,Mumbai,South,Puma Store A,Store,L,UPI,2023-09-25,2.0
,2497,Jacket,Apparel,2528.0,1.0,20.0,2022.4,Hyderabad,South,Puma Store B,Online,XL,UPI,2023-12-07,4.0
90739,3044,Jacket,Apparel,3305.0,1.0,29.0,2346.55,Hyderabad,West,Puma Store A,Online,M,Unknown,2023-08-31,1.0
90740,3515,Shorts,Apparel,1461.0,3.0,1.0,4339.17,Pune,North,Puma Store B,Online,L,Card,2023-09-10,2.0
90741,2909,Sneakers,Footwear,11704.0,2.0,1.0,23173.92,Delhi,West,Puma Store A,Unknown,S,Cash,2023-03-25,3.0
90743,2856,Shorts,Apparel,4991.0,1.0,27.0,3643.43,Hyderabad,South,Puma Store C,Online,Unknown,UPI,2023-06-19,2.0
90744,1150,Unknown,Footwear,11196.0,2.0,3.0,21720.24,Hyderabad,South,Puma Store A,Online,L,Cash,2023-10-28,4.0
90745,4969,T-shirt,Apparel,2054.0,3.0,22.0,4806.360000000001,Mumbai,West,Puma Store A,Unknown,XL,UPI,2023-12-02,3.0
90746,,Shorts,Apparel,2663.0,4.0,2.0,10438.96,Hyderabad,South,Puma Store B,Store,M,UPI,2023-05-30,1.0
90747,1897,Sneakers,Footwear,5602.0,3.0,11.0,14957.34,Bangalore,West,Unknown,Online,S,Card,2023-02-04,1.0
,2342,Shorts,Apparel,4018.0,4.0,13.0,13982.64,Mumbai,South,Puma Store A,Online,XL,Cash,2023-03-21,4.0
90749,3764,Cap,Accessories,1276.0,4.0,7.0,4746.719999999999,Delhi,North,Puma Store C,Online,M,Cash,2023-06-01,2.0
90750,4434,Unknown,Apparel,1296.0,2.0,20.0,2073.6,Pune,North,Puma Store A,Online,S,Unknown,2023-08-21,1.0
90751,4410,Unknown,Footwear,9617.0,4.0,27.0,28081.64,Pune,North,Puma Store C,Online,M,Card,2023-05-13,3.0
90752,1940,Running Shoes,Footwear,9270.0,1.0,1.0,9177.3,Bangalore,South,Puma Store C,Online,XL,Cash,2023-05-08,3.0
90753,1007,Unknown,Footwear,10507.0,1.0,19.0,8510.67,Pune,North,Puma Store A,Online,M,Cash,2023-02-04,1.0
90755,1869,Unknown,Apparel,4001.0,4.0,21.0,12643.16,Hyderabad,North,Puma Store A,Store,M,UPI,2023-07-09,1.0
90756,2612,Sneakers,Footwear,11945.0,2.0,28.0,17200.8,Pune,South,Puma Store B,Store,XL,Cash,2023-07-28,2.0
90758,2918,Jacket,Apparel,1625.0,4.0,15.0,5525.0,Mumbai,West,Puma Store C,Online,L,Card,,5.0
,4086,Unknown,Footwear,3922.0,4.0,5.0,14903.6,Pune,West,Puma Store B,Store,M,UPI,2023-01-06,2.0
90760,3928,Shorts,Apparel,3819.0,4.0,25.0,11457.0,Hyderabad,South,Puma Store C,Online,M,Unknown,2023-07-14,3.0
90761,2084,Jacket,Apparel,2395.0,4.0,4.0,9196.8,Hyderabad,South,Puma Store A,Online,XL,UPI,,1.0
90762,4596,Jacket,Apparel,1789.0,4.0,6.0,6726.639999999999,Pune,West,Puma Store C,Online,XL,Unknown,2023-05-14,5.0
